,open,close,high,low,volume,money
2011-01-04,3323.0,3330.6,3355.6,3312.2,316.0,316267020.0
2011-01-05,3321.2,3320.6,3337.8,3320.6,312.0,311493660.0
2011-01-06,3339.0,3315.2,3349.0,3313.4,554.0,552722400.0
2011-01-07,3313.0,3302.0,3363.0,3291.0,524.0,522631920.0
2011-01-10,3309.6,3255.8,3330.0,3254.6,405.0,400617600.0
2011-01-11,3250.0,3275.0,3276.0,3245.0,270.0,263910360.0
2011-01-12,3279.4,3283.8,3298.2,3245.6,216.0,212140620.0
2011-01-13,3300.0,3273.8,3300.0,3267.0,313.0,308237520.0
2011-01-14,3271.2,3223.8,3272.4,3221.0,495.0,481245540.0
2011-01-17,3212.2,3084.0,3218.0,3080.0,566.0,534007560.0
2011-01-18,3082.8,3085.0,3099.6,3057.8,370.0,342164160.0
2011-01-19,3092.8,3152.2,3159.6,3081.8,496.0,465262740.0
2011-01-20,3145.0,3034.8,3147.6,3020.0,718.0,665074260.0
2011-01-21,3034.0,3073.8,3133.2,3024.4,774.0,714991560.0
2011-01-24,3099.6,3054.0,3101.2,3046.0,568.0,523165140.0
2011-01-25,3060.0,3043.0,3068.0,3025.0,388.0,354467280.0
2011-01-26,3043.0,3068.8,3081.6,3040.6,418.0,383811720.0
2011-01-27,3068.2,3108.6,3126.8,3030.0,517.0,479511540.0
2011-01-28,3109.0,3129.8,3144.4,3103.6,552.0,517049400.0
2011-01-31,3124.0,3172.2,3176.4,3124.0,412.0,390209940.0
2011-02-01,3177.0,3182.8,3196.0,3168.8,436.0,416145480.0
2011-02-09,3186.2,3128.0,3186.2,3122.4,765.0,725312400.0
2011-02-10,3130.0,3191.8,3199.2,3120.0,662.0,626789580.0
2011-02-11,3197.0,3199.6,3212.6,3185.0,813.0,779997960.0
2011-02-14,3199.0,3310.8,3317.6,3199.0,1094.0,1073223900.0
2011-02-15,3315.8,3310.2,3352.4,3302.0,1546.0,1544280720.0
2011-02-16,3310.0,3346.0,3346.8,3297.0,1418.0,1413764520.0
2011-02-17,3350.0,3334.4,3366.0,3310.0,1748.0,1751220660.0
2011-02-18,3338.8,3301.6,3341.6,3292.8,1981.0,1969063200.0
2011-02-21,3295.8,3358.0,3360.8,3283.2,2874.0,2864362320.0
2011-02-22,3359.0,3248.0,3369.4,3247.2,2816.0,2785590120.0
2011-02-23,3238.0,3241.2,3263.4,3232.8,1457.0,1420970820.0
2011-02-24,3241.0,3259.0,3277.2,3235.2,1589.0,1551295380.0
2011-02-25,3259.0,3278.0,3299.6,3244.6,1592.0,1562119980.0
2011-02-28,3273.6,3315.6,3322.6,3252.2,1696.0,1674907200.0
2011-03-01,3324.8,3313.8,3342.2,3308.0,1517.0,1511690640.0
2011-03-02,3306.8,3301.4,3319.8,3275.6,1464.0,1447245300.0
2011-03-03,3309.8,3280.0,3334.4,3279.0,1730.0,1718289720.0
2011-03-04,3300.0,3345.6,3345.6,3280.6,1818.0,1806880920.0
2011-03-07,3349.6,3399.0,3407.6,3343.0,2497.0,2535025560.0
2011-03-08,3389.8,3415.0,3415.0,3372.4,2014.0,2049592560.0
2011-03-09,3422.8,3400.6,3427.0,3393.6,1746.0,1786813320.0
2011-03-10,3393.4,3345.0,3396.8,3339.0,2014.0,2033959140.0
2011-03-11,3343.8,3303.2,3357.4,3289.6,1603.0,1601693100.0
2011-03-14,3298.0,3315.0,3325.6,3290.2,1677.0,1665514200.0
2011-03-15,3310.0,3250.8,3310.0,3196.2,3796.0,3692945640.0
2011-03-16,3251.0,3294.2,3303.4,3251.0,2393.0,2353731120.0
2011-03-17,3289.8,3265.8,3289.8,3238.0,2597.0,2545877400.0
2011-03-18,3285.0,3277.8,3299.8,3267.4,3471.0,3417766080.0
2011-03-21,3269.8,3272.4,3315.2,3245.0,2625.0,2575507080.0
2011-03-22,3275.6,3271.2,3286.4,3227.2,3113.0,3047484120.0
2011-03-23,3266.0,3309.0,3322.8,3263.6,3487.0,3451325040.0
2011-03-24,3314.6,3303.2,3318.0,3300.6,1596.0,1584304920.0
2011-03-25,3309.4,3335.6,3360.0,3306.0,2761.0,2765108700.0
2011-03-28,3344.8,3334.0,3374.8,3333.2,3323.0,3346138140.0
2011-03-29,3331.0,3310.6,3358.8,3300.6,3233.0,3227706780.0
2011-03-30,3314.0,3302.8,3320.8,3287.8,2970.0,2946703560.0
2011-03-31,3304.0,3282.0,3311.2,3260.2,3046.0,3000991440.0
2011-04-01,3281.0,3316.0,3318.0,3272.0,2513.0,2481741480.0
2011-04-06,3311.0,3346.0,3357.6,3303.2,4174.0,4178973240.0
2011-04-07,3349.6,3358.0,3365.0,3343.2,2573.0,2588289240.0
2011-04-08,3354.8,3396.0,3396.0,3353.0,3659.0,3708325740.0
2011-04-11,3399.8,3376.2,3415.0,3370.0,3230.0,3291250020.0
2011-04-12,3370.8,3355.2,3379.0,3342.8,3210.0,3238836900.0
2011-04-13,3350.6,3410.6,3413.6,3333.0,4111.0,4152991140.0
2011-04-14,3412.4,3379.0,3414.0,3377.2,3770.0,3838721160.0
2011-04-15,3380.0,3388.2,3410.2,3349.2,5711.0,5789187420.0
2011-04-18,3378.2,3372.2,3399.4,3360.2,6025.0,6110791200.0
2011-04-19,3358.8,3326.2,3361.4,3318.8,6711.0,6718470060.0
2011-04-20,3337.0,3330.0,3343.4,3312.2,5364.0,5357898060.0
2011-04-21,3342.0,3335.6,3359.0,3328.6,4350.0,4362566040.0
2011-04-22,3343.0,3324.4,3349.2,3315.4,4378.0,4375422840.0
2011-04-25,3319.2,3272.6,3320.8,3270.0,7215.0,7119046560.0
2011-04-26,3269.0,3265.8,3279.8,3247.4,6003.0,5877456840.0
2011-04-27,3270.0,3245.6,3277.0,3219.0,6076.0,5932002480.0
2011-04-28,3255.8,3213.0,3267.8,3205.0,9939.0,9651582480.0
2011-04-29,3217.2,3211.2,3231.4,3200.2,6364.0,6144642480.0
2011-05-03,3215.2,3225.0,3232.4,3194.0,7575.0,7309145460.0
2011-05-04,3224.6,3142.0,3224.6,3139.2,9498.0,9055750020.0
2011-05-05,3130.0,3133.8,3152.4,3130.0,7287.0,6868524540.0
2011-05-06,3121.8,3146.0,3156.6,3104.8,11238.0,10557163680.0
2011-05-09,3152.4,3150.8,3168.0,3129.2,12193.0,11523287940.0
2011-05-10,3155.0,3164.0,3170.2,3139.0,13745.0,13013238480.0
2011-05-11,3164.6,3153.8,3178.8,3140.0,18142.0,17203257300.0
2011-05-12,3141.4,3103.0,3153.8,3102.8,20824.0,19595241780.0
2011-05-13,3111.6,3140.2,3146.4,3101.0,30538.0,28608978120.0
2011-05-16,3130.0,3114.0,3147.4,3106.2,37422.0,35108711040.0
2011-05-17,3110.2,3128.2,3150.2,3090.2,100282.0,94032191220.0
2011-05-18,3125.8,3148.2,3159.8,3123.2,131666.0,124224647700.0
2011-05-19,3152.0,3129.0,3161.8,3128.2,131879.0,124479084000.0
2011-05-20,3130.0,3126.2,3142.6,3123.4,127500.0,119806432260.0
2011-05-23,3118.6,3022.4,3123.4,3020.6,165275.0,152215912440.0
2011-05-24,3020.2,3023.8,3033.6,3014.6,124258.0,112766325000.0
2011-05-25,3020.8,3015.2,3037.2,2991.0,159561.0,144353917860.0
2011-05-26,3018.6,2992.6,3026.8,2984.2,157229.0,141950862120.0
2011-05-27,2995.0,2981.0,3013.8,2979.2,198093.0,177889347660.0
2011-05-30,2976.6,2971.8,2989.8,2960.2,155057.0,138399957900.0
2011-05-31,2973.0,2996.0,3009.6,2962.2,155048.0,138750683400.0
2011-06-01,2998.2,3002.4,3004.8,2989.6,116853.0,105074625900.0
2011-06-02,2981.0,2963.0,2989.4,2928.8,186120.0,165176394720.0
2011-06-03,2964.0,2986.6,2998.6,2959.4,147279.0,131734728060.0
2011-06-07,2984.4,2995.0,3001.6,2971.4,129804.0,116397189300.0
2011-06-08,2990.0,3006.8,3015.4,2956.2,166932.0,149498713440.0
2011-06-09,3009.2,2958.2,3009.6,2951.0,171985.0,153725330220.0
2011-06-10,2960.0,2947.6,2968.0,2931.4,170100.0,150680525520.0
2011-06-13,2940.0,2955.2,2957.8,2918.0,161648.0,142371987180.0
2011-06-14,2952.2,2984.0,2995.8,2948.6,152014.0,135810129060.0
2011-06-15,2985.8,2960.8,2992.0,2959.2,103534.0,92488566900.0
2011-06-16,2950.6,2921.0,2950.6,2921.0,37652.0,33142778640.0
2011-06-17,2920.0,2915.6,2932.2,2912.2,15014.0,13166852160.0
2011-06-20,,,,,,
2011-06-21,,,,,,
2011-06-22,,,,,,
2011-06-23,,,,,,
2011-06-24,,,,,,
2011-06-27,,,,,,
2011-06-28,,,,,,
2011-06-29,,,,,,
2011-06-30,,,,,,
2011-07-01,,,,,,
2011-07-04,,,,,,
2011-07-05,,,,,,
2011-07-06,,,,,,
2011-07-07,,,,,,
2011-07-08,,,,,,
2011-07-11,,,,,,
2011-07-12,,,,,,
2011-07-13,,,,,,
2011-07-14,,,,,,
2011-07-15,,,,,,
2011-07-18,,,,,,
2011-07-19,,,,,,
2011-07-20,,,,,,
2011-07-21,,,,,,
2011-07-22,,,,,,
2011-07-25,,,,,,
2011-07-26,,,,,,
2011-07-27,,,,,,
2011-07-28,,,,,,
2011-07-29,,,,,,
2011-08-01,,,,,,
2011-08-02,,,,,,
2011-08-03,,,,,,
2011-08-04,,,,,,
2011-08-05,,,,,,
2011-08-08,,,,,,
2011-08-09,,,,,,
2011-08-10,,,,,,
2011-08-11,,,,,,
2011-08-12,,,,,,
2011-08-15,,,,,,
2011-08-16,,,,,,
2011-08-17,,,,,,
2011-08-18,,,,,,
2011-08-19,,,,,,
2011-08-22,,,,,,
2011-08-23,,,,,,
2011-08-24,,,,,,
2011-08-25,,,,,,
2011-08-26,,,,,,
2011-08-29,,,,,,
2011-08-30,,,,,,
2011-08-31,,,,,,
2011-09-01,,,,,,
2011-09-02,,,,,,
2011-09-05,,,,,,
2011-09-06,,,,,,
2011-09-07,,,,,,
2011-09-08,,,,,,
2011-09-09,,,,,,
2011-09-13,,,,,,
2011-09-14,,,,,,
2011-09-15,,,,,,
2011-09-16,,,,,,
2011-09-19,,,,,,
2011-09-20,,,,,,
2011-09-21,,,,,,
2011-09-22,,,,,,
2011-09-23,,,,,,
2011-09-26,,,,,,
2011-09-27,,,,,,
2011-09-28,,,,,,
2011-09-29,,,,,,
2011-09-30,,,,,,
2011-10-10,,,,,,
2011-10-11,,,,,,
2011-10-12,,,,,,
2011-10-13,,,,,,
2011-10-14,,,,,,
2011-10-17,,,,,,
2011-10-18,,,,,,
2011-10-19,,,,,,
2011-10-20,,,,,,
2011-10-21,,,,,,
2011-10-24,,,,,,
2011-10-25,,,,,,
2011-10-26,,,,,,
2011-10-27,,,,,,
2011-10-28,,,,,,
2011-10-31,,,,,,
2011-11-01,,,,,,
2011-11-02,,,,,,
2011-11-03,,,,,,
2011-11-04,,,,,,
2011-11-07,,,,,,
2011-11-08,,,,,,
2011-11-09,,,,,,
2011-11-10,,,,,,
2011-11-11,,,,,,
2011-11-14,,,,,,
2011-11-15,,,,,,
2011-11-16,,,,,,
2011-11-17,,,,,,
2011-11-18,,,,,,
2011-11-21,,,,,,
2011-11-22,,,,,,
2011-11-23,,,,,,
2011-11-24,,,,,,
2011-11-25,,,,,,
2011-11-28,,,,,,
2011-11-29,,,,,,
2011-11-30,,,,,,
2011-12-01,,,,,,
2011-12-02,,,,,,
2011-12-05,,,,,,
2011-12-06,,,,,,
2011-12-07,,,,,,
2011-12-08,,,,,,
2011-12-09,,,,,,
2011-12-12,,,,,,
2011-12-13,,,,,,
2011-12-14,,,,,,
2011-12-15,,,,,,
2011-12-16,,,,,,
2011-12-19,,,,,,
2011-12-20,,,,,,
2011-12-21,,,,,,
2011-12-22,,,,,,
2011-12-23,,,,,,
2011-12-26,,,,,,
2011-12-27,,,,,,
2011-12-28,,,,,,
2011-12-29,,,,,,
2011-12-30,,,,,,
2012-01-04,,,,,,
2012-01-05,,,,,,
2012-01-06,,,,,,
2012-01-09,,,,,,
2012-01-10,,,,,,
2012-01-11,,,,,,
2012-01-12,,,,,,
2012-01-13,,,,,,
2012-01-16,,,,,,
2012-01-17,,,,,,
2012-01-18,,,,,,
2012-01-19,,,,,,
2012-01-20,,,,,,
2012-01-30,,,,,,
2012-01-31,,,,,,
2012-02-01,,,,,,
2012-02-02,,,,,,
2012-02-03,,,,,,
2012-02-06,,,,,,
2012-02-07,,,,,,
2012-02-08,,,,,,
2012-02-09,,,,,,
2012-02-10,,,,,,
2012-02-13,,,,,,
2012-02-14,,,,,,
2012-02-15,,,,,,
2012-02-16,,,,,,
2012-02-17,,,,,,
2012-02-20,,,,,,
2012-02-21,,,,,,
2012-02-22,,,,,,
2012-02-23,,,,,,
2012-02-24,,,,,,
2012-02-27,,,,,,
2012-02-28,,,,,,
2012-02-29,,,,,,
2012-03-01,,,,,,
2012-03-02,,,,,,
2012-03-05,,,,,,
2012-03-06,,,,,,
2012-03-07,,,,,,
2012-03-08,,,,,,
2012-03-09,,,,,,
2012-03-12,,,,,,
2012-03-13,,,,,,
2012-03-14,,,,,,
2012-03-15,,,,,,
2012-03-16,,,,,,
2012-03-19,,,,,,
2012-03-20,,,,,,
2012-03-21,,,,,,
2012-03-22,,,,,,
2012-03-23,,,,,,
2012-03-26,,,,,,
2012-03-27,,,,,,
2012-03-28,,,,,,
2012-03-29,,,,,,
2012-03-30,,,,,,
2012-04-05,,,,,,
2012-04-06,,,,,,
2012-04-09,,,,,,
2012-04-10,,,,,,
2012-04-11,,,,,,
2012-04-12,,,,,,
2012-04-13,,,,,,
2012-04-16,,,,,,
2012-04-17,,,,,,
2012-04-18,,,,,,
2012-04-19,,,,,,
2012-04-20,,,,,,
2012-04-23,,,,,,
2012-04-24,,,,,,
2012-04-25,,,,,,
2012-04-26,,,,,,
2012-04-27,,,,,,
