,open,close,high,low,volume,money
2011-01-04,,,,,,
2011-01-05,,,,,,
2011-01-06,,,,,,
2011-01-07,,,,,,
2011-01-10,,,,,,
2011-01-11,,,,,,
2011-01-12,,,,,,
2011-01-13,,,,,,
2011-01-14,,,,,,
2011-01-17,,,,,,
2011-01-18,,,,,,
2011-01-19,,,,,,
2011-01-20,,,,,,
2011-01-21,,,,,,
2011-01-24,,,,,,
2011-01-25,,,,,,
2011-01-26,,,,,,
2011-01-27,,,,,,
2011-01-28,,,,,,
2011-01-31,,,,,,
2011-02-01,,,,,,
2011-02-09,,,,,,
2011-02-10,,,,,,
2011-02-11,,,,,,
2011-02-14,,,,,,
2011-02-15,,,,,,
2011-02-16,,,,,,
2011-02-17,,,,,,
2011-02-18,,,,,,
2011-02-21,,,,,,
2011-02-22,,,,,,
2011-02-23,,,,,,
2011-02-24,,,,,,
2011-02-25,,,,,,
2011-02-28,,,,,,
2011-03-01,,,,,,
2011-03-02,,,,,,
2011-03-03,,,,,,
2011-03-04,,,,,,
2011-03-07,,,,,,
2011-03-08,,,,,,
2011-03-09,,,,,,
2011-03-10,,,,,,
2011-03-11,,,,,,
2011-03-14,,,,,,
2011-03-15,,,,,,
2011-03-16,,,,,,
2011-03-17,,,,,,
2011-03-18,,,,,,
2011-03-21,,,,,,
2011-03-22,,,,,,
2011-03-23,,,,,,
2011-03-24,,,,,,
2011-03-25,,,,,,
2011-03-28,,,,,,
2011-03-29,,,,,,
2011-03-30,,,,,,
2011-03-31,,,,,,
2011-04-01,,,,,,
2011-04-06,,,,,,
2011-04-07,,,,,,
2011-04-08,,,,,,
2011-04-11,,,,,,
2011-04-12,,,,,,
2011-04-13,,,,,,
2011-04-14,,,,,,
2011-04-15,,,,,,
2011-04-18,,,,,,
2011-04-19,,,,,,
2011-04-20,,,,,,
2011-04-21,,,,,,
2011-04-22,,,,,,
2011-04-25,,,,,,
2011-04-26,,,,,,
2011-04-27,,,,,,
2011-04-28,,,,,,
2011-04-29,,,,,,
2011-05-03,,,,,,
2011-05-04,,,,,,
2011-05-05,,,,,,
2011-05-06,,,,,,
2011-05-09,,,,,,
2011-05-10,,,,,,
2011-05-11,,,,,,
2011-05-12,,,,,,
2011-05-13,,,,,,
2011-05-16,,,,,,
2011-05-17,,,,,,
2011-05-18,,,,,,
2011-05-19,,,,,,
2011-05-20,,,,,,
2011-05-23,,,,,,
2011-05-24,,,,,,
2011-05-25,,,,,,
2011-05-26,,,,,,
2011-05-27,,,,,,
2011-05-30,,,,,,
2011-05-31,,,,,,
2011-06-01,,,,,,
2011-06-02,,,,,,
2011-06-03,,,,,,
2011-06-07,,,,,,
2011-06-08,,,,,,
2011-06-09,,,,,,
2011-06-10,,,,,,
2011-06-13,,,,,,
2011-06-14,,,,,,
2011-06-15,,,,,,
2011-06-16,,,,,,
2011-06-17,,,,,,
2011-06-20,,,,,,
2011-06-21,,,,,,
2011-06-22,,,,,,
2011-06-23,,,,,,
2011-06-24,,,,,,
2011-06-27,,,,,,
2011-06-28,,,,,,
2011-06-29,,,,,,
2011-06-30,,,,,,
2011-07-01,,,,,,
2011-07-04,,,,,,
2011-07-05,,,,,,
2011-07-06,,,,,,
2011-07-07,,,,,,
2011-07-08,,,,,,
2011-07-11,,,,,,
2011-07-12,,,,,,
2011-07-13,,,,,,
2011-07-14,,,,,,
2011-07-15,,,,,,
2011-07-18,,,,,,
2011-07-19,,,,,,
2011-07-20,,,,,,
2011-07-21,,,,,,
2011-07-22,,,,,,
2011-07-25,,,,,,
2011-07-26,,,,,,
2011-07-27,,,,,,
2011-07-28,,,,,,
2011-07-29,,,,,,
2011-08-01,,,,,,
2011-08-02,,,,,,
2011-08-03,,,,,,
2011-08-04,,,,,,
2011-08-05,,,,,,
2011-08-08,,,,,,
2011-08-09,,,,,,
2011-08-10,,,,,,
2011-08-11,,,,,,
2011-08-12,,,,,,
2011-08-15,,,,,,
2011-08-16,,,,,,
2011-08-17,,,,,,
2011-08-18,,,,,,
2011-08-19,,,,,,
2011-08-22,2810.6,2793.6,2841.8,2773.0,2595.0,2185275720.0
2011-08-23,2794.0,2841.4,2846.0,2789.4,2256.0,1903023780.0
2011-08-24,2849.6,2808.2,2853.4,2804.2,2174.0,1846421640.0
2011-08-25,2821.0,2920.4,2924.0,2819.4,4753.0,4102441800.0
2011-08-26,2914.8,2903.4,2921.8,2882.0,3399.0,2958890100.0
2011-08-29,2900.2,2865.0,2900.2,2851.6,3263.0,2808967560.0
2011-08-30,2875.6,2840.0,2918.0,2838.4,6225.0,5374627080.0
2011-08-31,2845.0,2852.8,2870.0,2835.4,4066.0,3477337560.0
2011-09-01,2858.8,2837.6,2883.6,2829.2,5639.0,4829089860.0
2011-09-02,2836.4,2814.0,2849.6,2801.0,6134.0,5188163040.0
2011-09-05,2800.0,2754.2,2802.6,2751.8,6426.0,5336241840.0
2011-09-06,2750.8,2744.0,2755.0,2721.0,6853.0,5631316560.0
2011-09-07,2755.2,2781.0,2791.4,2736.2,8342.0,6920060580.0
2011-09-08,2792.2,2767.0,2796.0,2762.2,7273.0,6065302020.0
2011-09-09,2774.6,2754.0,2809.0,2745.0,13981.0,11626167060.0
2011-09-13,2730.4,2724.8,2732.0,2705.2,17945.0,14636356800.0
2011-09-14,2730.0,2736.2,2745.8,2679.0,74045.0,60389404680.0
2011-09-15,2746.6,2730.8,2762.6,2727.0,192539.0,158461426860.0
2011-09-16,2750.4,2735.2,2761.8,2729.6,189374.0,155966211540.0
2011-09-19,2710.0,2668.6,2712.8,2668.2,149785.0,120976509540.0
2011-09-20,2673.6,2704.6,2706.6,2667.6,197071.0,158814501360.0
2011-09-21,2698.0,2765.4,2785.2,2676.0,278252.0,228487827360.0
2011-09-22,2740.0,2684.4,2759.8,2680.6,225960.0,184662922800.0
2011-09-23,2641.6,2668.2,2694.8,2624.0,306868.0,244633510920.0
2011-09-26,2649.0,2605.4,2685.6,2601.6,271018.0,214859102880.0
2011-09-27,2634.8,2648.2,2662.0,2618.0,251326.0,198912156720.0
2011-09-28,2648.0,2618.6,2661.4,2602.2,227194.0,179550765600.0
2011-09-29,2599.8,2606.8,2626.0,2582.6,257025.0,200921273880.0
2011-09-30,2608.8,2571.8,2614.6,2570.4,194766.0,151769046840.0
2011-10-10,2600.0,2568.0,2604.0,2562.0,158979.0,122972623320.0
2011-10-11,2644.0,2553.6,2650.0,2537.0,237122.0,183959517840.0
2011-10-12,2542.4,2635.2,2650.6,2533.4,333517.0,260688162240.0
2011-10-13,2642.0,2654.6,2669.8,2630.2,249558.0,198522245160.0
2011-10-14,2659.4,2656.6,2669.2,2633.2,215399.0,171250982760.0
2011-10-17,2666.8,2663.4,2690.2,2650.4,197569.0,158054625540.0
2011-10-18,2639.8,2594.2,2647.8,2586.2,148901.0,117045537720.0
2011-10-19,2609.8,2584.4,2623.0,2580.4,66055.0,51489368940.0
2011-10-20,2561.0,2523.2,2568.0,2505.8,26143.0,19866424740.0
2011-10-21,2531.2,2515.4,2542.4,2514.2,11945.0,9051963540.0
2011-10-24,,,,,,
2011-10-25,,,,,,
2011-10-26,,,,,,
2011-10-27,,,,,,
2011-10-28,,,,,,
2011-10-31,,,,,,
2011-11-01,,,,,,
2011-11-02,,,,,,
2011-11-03,,,,,,
2011-11-04,,,,,,
2011-11-07,,,,,,
2011-11-08,,,,,,
2011-11-09,,,,,,
2011-11-10,,,,,,
2011-11-11,,,,,,
2011-11-14,,,,,,
2011-11-15,,,,,,
2011-11-16,,,,,,
2011-11-17,,,,,,
2011-11-18,,,,,,
2011-11-21,,,,,,
2011-11-22,,,,,,
2011-11-23,,,,,,
2011-11-24,,,,,,
2011-11-25,,,,,,
2011-11-28,,,,,,
2011-11-29,,,,,,
2011-11-30,,,,,,
2011-12-01,,,,,,
2011-12-02,,,,,,
2011-12-05,,,,,,
2011-12-06,,,,,,
2011-12-07,,,,,,
2011-12-08,,,,,,
2011-12-09,,,,,,
2011-12-12,,,,,,
2011-12-13,,,,,,
2011-12-14,,,,,,
2011-12-15,,,,,,
2011-12-16,,,,,,
2011-12-19,,,,,,
2011-12-20,,,,,,
2011-12-21,,,,,,
2011-12-22,,,,,,
2011-12-23,,,,,,
