,open,close,high,low,volume,money
2011-01-04,,,,,,
2011-01-05,,,,,,
2011-01-06,,,,,,
2011-01-07,,,,,,
2011-01-10,,,,,,
2011-01-11,,,,,,
2011-01-12,,,,,,
2011-01-13,,,,,,
2011-01-14,,,,,,
2011-01-17,,,,,,
2011-01-18,,,,,,
2011-01-19,,,,,,
2011-01-20,,,,,,
2011-01-21,,,,,,
2011-01-24,,,,,,
2011-01-25,,,,,,
2011-01-26,,,,,,
2011-01-27,,,,,,
2011-01-28,,,,,,
2011-01-31,,,,,,
2011-02-01,,,,,,
2011-02-09,,,,,,
2011-02-10,,,,,,
2011-02-11,,,,,,
2011-02-14,,,,,,
2011-02-15,,,,,,
2011-02-16,,,,,,
2011-02-17,,,,,,
2011-02-18,,,,,,
2011-02-21,,,,,,
2011-02-22,,,,,,
2011-02-23,,,,,,
2011-02-24,,,,,,
2011-02-25,,,,,,
2011-02-28,,,,,,
2011-03-01,,,,,,
2011-03-02,,,,,,
2011-03-03,,,,,,
2011-03-04,,,,,,
2011-03-07,,,,,,
2011-03-08,,,,,,
2011-03-09,,,,,,
2011-03-10,,,,,,
2011-03-11,,,,,,
2011-03-14,,,,,,
2011-03-15,,,,,,
2011-03-16,,,,,,
2011-03-17,,,,,,
2011-03-18,,,,,,
2011-03-21,,,,,,
2011-03-22,,,,,,
2011-03-23,,,,,,
2011-03-24,,,,,,
2011-03-25,,,,,,
2011-03-28,,,,,,
2011-03-29,,,,,,
2011-03-30,,,,,,
2011-03-31,,,,,,
2011-04-01,,,,,,
2011-04-06,,,,,,
2011-04-07,,,,,,
2011-04-08,,,,,,
2011-04-11,,,,,,
2011-04-12,,,,,,
2011-04-13,,,,,,
2011-04-14,,,,,,
2011-04-15,,,,,,
2011-04-18,,,,,,
2011-04-19,,,,,,
2011-04-20,,,,,,
2011-04-21,,,,,,
2011-04-22,,,,,,
2011-04-25,,,,,,
2011-04-26,,,,,,
2011-04-27,,,,,,
2011-04-28,,,,,,
2011-04-29,,,,,,
2011-05-03,,,,,,
2011-05-04,,,,,,
2011-05-05,,,,,,
2011-05-06,,,,,,
2011-05-09,,,,,,
2011-05-10,,,,,,
2011-05-11,,,,,,
2011-05-12,,,,,,
2011-05-13,,,,,,
2011-05-16,,,,,,
2011-05-17,,,,,,
2011-05-18,,,,,,
2011-05-19,,,,,,
2011-05-20,,,,,,
2011-05-23,,,,,,
2011-05-24,,,,,,
2011-05-25,,,,,,
2011-05-26,,,,,,
2011-05-27,,,,,,
2011-05-30,,,,,,
2011-05-31,,,,,,
2011-06-01,,,,,,
2011-06-02,,,,,,
2011-06-03,,,,,,
2011-06-07,,,,,,
2011-06-08,,,,,,
2011-06-09,,,,,,
2011-06-10,,,,,,
2011-06-13,,,,,,
2011-06-14,,,,,,
2011-06-15,,,,,,
2011-06-16,,,,,,
2011-06-17,,,,,,
2011-06-20,,,,,,
2011-06-21,,,,,,
2011-06-22,,,,,,
2011-06-23,,,,,,
2011-06-24,,,,,,
2011-06-27,,,,,,
2011-06-28,,,,,,
2011-06-29,,,,,,
2011-06-30,,,,,,
2011-07-01,,,,,,
2011-07-04,,,,,,
2011-07-05,,,,,,
2011-07-06,,,,,,
2011-07-07,,,,,,
2011-07-08,,,,,,
2011-07-11,,,,,,
2011-07-12,,,,,,
2011-07-13,,,,,,
2011-07-14,,,,,,
2011-07-15,,,,,,
2011-07-18,,,,,,
2011-07-19,,,,,,
2011-07-20,,,,,,
2011-07-21,,,,,,
2011-07-22,,,,,,
2011-07-25,,,,,,
2011-07-26,,,,,,
2011-07-27,,,,,,
2011-07-28,,,,,,
2011-07-29,,,,,,
2011-08-01,,,,,,
2011-08-02,,,,,,
2011-08-03,,,,,,
2011-08-04,,,,,,
2011-08-05,,,,,,
2011-08-08,,,,,,
2011-08-09,,,,,,
2011-08-10,,,,,,
2011-08-11,,,,,,
2011-08-12,,,,,,
2011-08-15,,,,,,
2011-08-16,,,,,,
2011-08-17,,,,,,
2011-08-18,,,,,,
2011-08-19,,,,,,
2011-08-22,,,,,,
2011-08-23,,,,,,
2011-08-24,,,,,,
2011-08-25,,,,,,
2011-08-26,,,,,,
2011-08-29,,,,,,
2011-08-30,,,,,,
2011-08-31,,,,,,
2011-09-01,,,,,,
2011-09-02,,,,,,
2011-09-05,,,,,,
2011-09-06,,,,,,
2011-09-07,,,,,,
2011-09-08,,,,,,
2011-09-09,,,,,,
2011-09-13,,,,,,
2011-09-14,,,,,,
2011-09-15,,,,,,
2011-09-16,,,,,,
2011-09-19,2725.6,2675.8,2725.6,2675.8,1310.0,1060920240.0
2011-09-20,2680.0,2711.8,2712.0,2674.0,2070.0,1672679880.0
2011-09-21,2711.6,2771.2,2789.2,2683.0,3243.0,2673898500.0
2011-09-22,2744.6,2688.6,2763.6,2684.0,3251.0,2660821620.0
2011-09-23,2659.4,2672.0,2696.8,2631.6,6053.0,4834717200.0
2011-09-26,2659.8,2609.2,2690.0,2607.0,4796.0,3809247780.0
2011-09-27,2626.2,2653.4,2665.8,2623.2,4578.0,3630310140.0
2011-09-28,2666.2,2623.8,2666.2,2607.2,3794.0,3002186820.0
2011-09-29,2604.6,2611.2,2628.2,2588.0,5011.0,3923194020.0
2011-09-30,2620.0,2578.0,2620.0,2576.8,4921.0,3841061940.0
2011-10-10,2600.2,2574.4,2608.0,2568.2,6037.0,4684755720.0
2011-10-11,2648.8,2559.8,2656.0,2544.2,13317.0,10368017220.0
2011-10-12,2548.0,2641.2,2654.8,2538.0,24441.0,19153874400.0
2011-10-13,2651.4,2659.4,2675.0,2636.6,24634.0,19643591340.0
2011-10-14,2661.2,2662.0,2673.8,2640.0,27765.0,22124204820.0
2011-10-17,2673.0,2667.6,2696.6,2657.0,44686.0,35830743840.0
2011-10-18,2640.0,2593.2,2650.8,2590.2,66212.0,52091697360.0
2011-10-19,2604.0,2586.0,2627.8,2580.4,203958.0,159064430580.0
2011-10-20,2568.0,2524.4,2569.6,2504.0,228747.0,173733694740.0
2011-10-21,2531.2,2521.2,2546.0,2515.0,229761.0,174248124000.0
2011-10-24,2535.0,2576.4,2598.4,2511.2,295585.0,226270318200.0
2011-10-25,2580.4,2622.0,2646.6,2564.4,296248.0,231558303600.0
2011-10-26,2628.2,2662.8,2683.6,2622.6,282652.0,225345681480.0
2011-10-27,2668.8,2675.8,2679.6,2654.0,210728.0,168562816800.0
2011-10-28,2698.0,2703.0,2745.2,2688.4,256011.0,208154608500.0
2011-10-31,2703.0,2693.8,2710.8,2679.4,177245.0,143294153760.0
2011-11-01,2685.0,2686.6,2734.6,2677.0,262698.0,213034935060.0
2011-11-02,2670.0,2777.0,2779.0,2656.0,291665.0,236099466060.0
2011-11-03,2771.0,2747.4,2786.0,2741.0,261952.0,217346113500.0
2011-11-04,2780.2,2773.2,2795.0,2753.6,263555.0,219183468300.0
2011-11-07,2760.2,2755.6,2773.6,2738.4,193648.0,159950511540.0
2011-11-08,2752.0,2741.0,2769.0,2732.2,226254.0,186451522200.0
2011-11-09,2755.2,2748.0,2768.0,2714.0,248857.0,204687807480.0
2011-11-10,2715.0,2701.0,2733.6,2700.0,226598.0,184752373620.0
2011-11-11,2707.6,2694.6,2725.0,2691.8,163246.0,132725938080.0
2011-11-14,2720.0,2752.2,2766.2,2718.0,195172.0,160781959980.0
2011-11-15,2745.2,2740.6,2757.0,2734.0,124833.0,102790605240.0
2011-11-16,2749.6,2677.0,2752.0,2660.6,70700.0,57324961980.0
2011-11-17,2670.0,2670.6,2689.8,2664.0,22960.0,18426966600.0
2011-11-18,2655.0,2608.8,2658.4,2605.2,12296.0,9700777560.0
2011-11-21,,,,,,
2011-11-22,,,,,,
2011-11-23,,,,,,
2011-11-24,,,,,,
2011-11-25,,,,,,
2011-11-28,,,,,,
2011-11-29,,,,,,
2011-11-30,,,,,,
2011-12-01,,,,,,
2011-12-02,,,,,,
2011-12-05,,,,,,
2011-12-06,,,,,,
2011-12-07,,,,,,
2011-12-08,,,,,,
2011-12-09,,,,,,
2011-12-12,,,,,,
2011-12-13,,,,,,
2011-12-14,,,,,,
2011-12-15,,,,,,
2011-12-16,,,,,,
2011-12-19,,,,,,
2011-12-20,,,,,,
2011-12-21,,,,,,
