,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,153367,430000685,中山公用事业集团股份有限公司,000685.XSHE,2010-06-30,,2010-08-17,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,153368,430000685,中山公用事业集团股份有限公司,000685.XSHE,2010-12-31,年度分红,2011-04-19,10派2元(含税),59898.7089,2011-05-14,10派2元(含税),59898.7089,2011-07-05,10派2元(含税),59898.7089,,,2.0,,,,,,,11979.7418,2011-07-11,,2011-07-12,,,2011-07-12,,,,,59898.7089,,,,,,,,,313002,实施方案,
2,153369,430000685,中山公用事业集团股份有限公司,000685.XSHE,2011-06-30,中期分红,2011-08-23,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,153370,430000685,中山公用事业集团股份有限公司,000685.XSHE,2011-12-31,年度分红,2012-04-17,10送3股派1元(含税),59898.7089,2012-05-12,10送3股派1元(含税),59898.7089,2012-07-03,10送3股派1元(含税),59898.7089,3.0,,1.0,,,,,17969.6126,,5989.8709,2012-07-10,,2012-07-11,,,2012-07-11,,2012-07-11,2012-07-11,,59898.7089,77868.3215,50356.0664,65462.8863,,,,,,313002,实施方案,
4,153371,430000685,中山公用事业集团股份有限公司,000685.XSHE,2012-06-30,中期分红,2012-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,153372,430000685,中山公用事业集团股份有限公司,000685.XSHE,2012-12-31,年度分红,2013-04-23,10派1元(含税),77868.3215,2013-05-16,10派1元(含税),77868.3215,2013-07-06,10派1元(含税),77868.3215,,,1.0,,,0.95,,,,7786.8322,2013-07-11,,2013-07-12,,,2013-07-12,,,,,77868.3215,,,,,,,,,313002,实施方案,
6,153373,430000685,中山公用事业集团股份有限公司,000685.XSHE,2013-06-30,中期分红,2013-08-27,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,153374,430000685,中山公用事业集团股份有限公司,000685.XSHE,2013-12-31,年度分红,2014-04-22,10派1.5元(含税),77868.3215,2014-05-14,10派1.5元(含税),77868.3215,2014-06-18,10派1.5元(含税),77868.3215,,,1.5,,,1.425,,,,11680.2482,2014-06-23,,2014-06-24,,,2014-06-24,,,,,77868.3215,,,,,,,,,313002,实施方案,
8,153375,430000685,中山公用事业集团股份有限公司,000685.XSHE,2014-06-30,中期分红,2014-08-19,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,153376,430000685,中山公用事业集团股份有限公司,000685.XSHE,2014-12-31,年度分红,2015-04-21,10转增8股派3元(含税),77868.3215,2015-05-13,10转增8股派3元(含税),77868.3215,2015-06-30,10转增8股派3元(含税),77868.3215,,8.0,3.0,,,2.85,,,62294.6572,23360.4965,2015-07-06,,2015-07-07,,,2015-07-07,,,2015-07-07,,77868.3215,140162.9787,55382.6679,99688.8022,,2015-07-07,,,,313002,实施方案,
10,153377,430000685,中山公用事业集团股份有限公司,000685.XSHE,2015-06-30,中期分红,2015-08-22,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,153378,430000685,中山公用事业集团股份有限公司,000685.XSHE,2015-12-31,年度分红,2016-03-29,10派3元(含税),147511.1351,2016-04-20,10派3元(含税),147511.1351,2016-06-13,10派3元(含税),147511.1351,,,3.0,,,3.0,,,,44253.3405,2016-06-16,,2016-06-17,,,2016-06-17,,,,,147511.1351,,,,,,,,,313002,实施方案,
12,153379,430000685,中山公用事业集团股份有限公司,000685.XSHE,2016-06-30,中期分红,2016-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,153380,430000685,中山公用事业集团股份有限公司,000685.XSHE,2016-12-31,年度分红,2017-04-21,10派2元(含税),147511.1351,2017-05-19,10派2元(含税),147511.1351,2017-07-12,10派2元(含税),147511.1351,,,2.0,,,2.0,,,,29502.227,2017-07-17,,2017-07-18,,,2017-07-18,,,,,147511.1351,,,,,,,,,313002,实施方案,
14,153381,430000685,中山公用事业集团股份有限公司,000685.XSHE,2017-06-30,中期分红,2017-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
