,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,10524,300012788,四川科伦药业股份有限公司,002422.XSHE,2010-06-30,,2010-08-24,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,10525,300012788,四川科伦药业股份有限公司,002422.XSHE,2010-12-31,年度分红,2011-03-07,10转增10股派5元(含税),24000.0,2011-03-29,10转增10股派5元(含税),24000.0,2011-04-21,10转增10股派5元(含税),24000.0,,10.0,5.0,,,,,,24000.0,12000.0,2011-04-28,,2011-04-29,,,2011-04-29,,,2011-04-29,,24000.0,48000.0,6000.0,12000.0,,2011-04-29,,,,313002,实施方案,
2,10526,300012788,四川科伦药业股份有限公司,002422.XSHE,2011-06-30,中期分红,2011-08-23,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,10527,300012788,四川科伦药业股份有限公司,002422.XSHE,2011-12-31,年度分红,2012-03-27,10派2.5元(含税),48000.0,2012-04-18,10派2.5元(含税),48000.0,2012-06-09,10派2.5元(含税),48000.0,,,2.5,,,,,,,12000.0,2012-06-14,,2012-06-15,,,2012-06-15,,,,,48000.0,,,,,,,,,313002,实施方案,
4,10528,300012788,四川科伦药业股份有限公司,002422.XSHE,2012-06-30,中期分红,2012-08-21,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,10529,300012788,四川科伦药业股份有限公司,002422.XSHE,2012-12-31,年度分红,2013-03-19,10派2.5元(含税),48000.0,2013-04-10,10派2.5元(含税),48000.0,2013-05-15,10派2.5元(含税),48000.0,,,2.5,,,2.375,,,,12000.0,2013-05-20,,2013-05-21,,,2013-05-21,,,,,48000.0,,,,,,,,,313002,实施方案,
6,10530,300012788,四川科伦药业股份有限公司,002422.XSHE,2013-06-30,中期分红,2013-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,10531,300012788,四川科伦药业股份有限公司,002422.XSHE,2013-12-31,年度分红,2014-04-26,10转增5股派2.5元(含税),48000.0,2014-05-22,10转增5股派2.5元(含税),48000.0,2014-06-25,10转增5股派2.5元(含税),48000.0,,5.0,2.5,,,2.375,,,24000.0,12000.0,2014-06-30,,2014-07-01,,,2014-07-01,,,2014-07-01,,48000.0,72000.0,23659.16,35488.74,,2014-07-01,,,,313002,实施方案,
8,10532,300012788,四川科伦药业股份有限公司,002422.XSHE,2014-06-30,中期分红,2014-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,10533,300012788,四川科伦药业股份有限公司,002422.XSHE,2014-12-31,年度分红,2015-03-31,10转增10股派2.5元(含税),72000.0,2015-06-27,10转增10股派2.5元(含税),72000.0,2015-07-15,10转增10股派2.5元(含税),72000.0,,10.0,2.5,,,2.375,,,72000.0,18000.0,2015-07-21,,2015-07-22,,,2015-07-22,,,2015-07-22,,72000.0,144000.0,35552.1305,71104.261,,2015-07-22,,,,313002,实施方案,
