,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,5329,300004910,上海莱士血液制品股份有限公司,002252.XSHE,2010-06-30,中期分红,2010-08-25,10转增7股,16000.0,2010-09-15,10转增7股,16000.0,2010-10-12,10转增7股,16000.0,,7.0,,,,,,,11200.0,,2010-10-18,,2010-10-19,,,,,,2010-10-19,,16000.0,27200.0,4000.0,6800.0,,2010-10-19,,,,313002,实施方案,
1,5330,300004910,上海莱士血液制品股份有限公司,002252.XSHE,2010-12-31,年度分红,2011-03-31,10派4元(含税),27200.0,2011-04-22,10派4元(含税),27200.0,2011-05-17,10派4元(含税),27200.0,,,4.0,,,,,,,10880.0,2011-05-23,,2011-05-24,,,2011-05-24,,,,,27200.0,,,,,,,,,313002,实施方案,
2,5331,300004910,上海莱士血液制品股份有限公司,002252.XSHE,2011-06-30,中期分红,2011-08-24,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,5332,300004910,上海莱士血液制品股份有限公司,002252.XSHE,2011-12-31,年度分红,2012-03-29,10转增8股派5元(含税),27200.0,2012-04-20,10转增8股派5元(含税),27200.0,2012-04-28,10转增8股派5元(含税),27200.0,,8.0,5.0,,,,,,21760.0,13600.0,2012-05-07,,2012-05-08,,,2012-05-08,,,2012-05-08,,27200.0,48960.0,27200.0,48960.0,,2012-05-08,,,,313002,实施方案,
4,5333,300004910,上海莱士血液制品股份有限公司,002252.XSHE,2012-06-30,中期分红,2012-08-23,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,5334,300004910,上海莱士血液制品股份有限公司,002252.XSHE,2012-12-31,年度分红,2013-03-28,10派0.5元(含税),48960.0,2013-04-20,10派0.5元(含税),48960.0,2013-05-09,10派0.5元(含税),48960.0,,,0.5,,,0.475,,,,2448.0,2013-05-15,,2013-05-16,,,2013-05-16,,,,,48960.0,,,,,,,,,313002,实施方案,
6,5335,300004910,上海莱士血液制品股份有限公司,002252.XSHE,2013-06-30,中期分红,2013-08-23,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,5336,300004910,上海莱士血液制品股份有限公司,002252.XSHE,2013-12-31,年度分红,2014-03-25,10派1元(含税),58325.2444,2014-04-16,10派1元(含税),58325.2444,2014-04-18,10派1元(含税),58325.2444,,,1.0,,,0.95,,,,5832.5244,2014-04-23,,2014-04-24,,,2014-04-24,,,,,58325.2444,,,,分配股本基数为分红派息股权登记日总股本,,,,,313002,实施方案,
8,5337,300004910,上海莱士血液制品股份有限公司,002252.XSHE,2014-06-30,中期分红,2014-08-22,10转增10股,60925.2444,2014-09-11,10转增10股,60925.2444,2014-09-18,10转增10股,60925.2444,,10.0,,,,,,,60925.2444,,2014-09-24,,2014-09-25,,,,,,2014-09-25,,60925.2444,121850.4888,48960.0,97920.0,,2014-09-25,,,,313002,实施方案,
9,5338,300004910,上海莱士血液制品股份有限公司,002252.XSHE,2014-12-31,年度分红,2015-02-13,10派1元(含税),136524.181,2015-03-07,10派1元(含税),136524.181,2015-04-02,10派1元(含税),136524.181,,,1.0,,,0.95,,,,13652.4181,2015-04-08,,2015-04-09,,,2015-04-09,,,,,136524.181,,,,,,,,,313002,实施方案,
10,5339,300004910,上海莱士血液制品股份有限公司,002252.XSHE,2015-06-30,中期分红,2015-08-18,10转增10股,137812.9917,2015-09-09,10转增10股,137812.9917,2015-09-10,10转增10股,137812.9917,,10.0,,,,,,,137812.9917,,2015-09-16,,2015-09-17,,,,,,2015-09-17,,137812.9917,275625.9834,96235.982,192471.964,,2015-09-17,,,,313002,实施方案,
11,5340,300004910,上海莱士血液制品股份有限公司,002252.XSHE,2015-12-31,年度分红,2016-03-16,10派0.5元(含税),275875.3062,2016-04-07,10派0.5元(含税),275875.3062,2016-05-21,10派0.5元(含税),275875.3062,,,0.5,,,0.5,,,,13793.7653,2016-05-26,,2016-05-27,,,2016-05-27,,,,,275875.3062,,,,,,,,,313002,实施方案,
12,5341,300004910,上海莱士血液制品股份有限公司,002252.XSHE,2016-06-30,中期分红,2016-08-31,10转增8股,275875.3062,2016-09-20,10转增8股,275875.3062,2016-09-22,10转增8股,275875.3062,,8.0,,,,,,,220700.2449,,2016-09-27,,2016-09-28,,,,,,2016-09-28,,275875.3062,496575.5511,204072.5877,367330.6578,,2016-09-28,,,,313002,实施方案,
13,5342,300004910,上海莱士血液制品股份有限公司,002252.XSHE,2016-12-31,年度分红,2017-04-12,10派0.3元(含税),,2017-05-05,10派0.3元(含税),,2017-06-13,10派0.3元(含税),497023.8896,,,0.3,,,0.3,,,,14910.7167,2017-06-19,,2017-06-20,,,2017-06-20,,,,,497023.8896,,,,以分红派息股权登记日总股本为基数,,,,,313002,实施方案,
14,5343,300004910,上海莱士血液制品股份有限公司,002252.XSHE,2017-06-30,中期分红,2017-08-24,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,5344,300004910,上海莱士血液制品股份有限公司,002252.XSHE,2017-12-31,年度分红,2018-04-26,10派0.17元(含税),497462.2099,2018-05-23,10派0.17元(含税),497462.2099,2018-06-22,10派0.17元(含税),497462.2099,,,0.17,,,0.17,,,,8456.8576,2018-06-27,,2018-06-28,,,2018-06-28,,,,,497462.2099,,,,,,,,,313002,实施方案,
16,166011,300004910,上海莱士血液制品股份有限公司,002252.XSHE,2018-06-30,中期分红,2018-08-22,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
