,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,6727,300008390,爱尔眼科医院集团股份有限公司,300015.XSHE,2010-06-30,,2010-08-16,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,6728,300008390,爱尔眼科医院集团股份有限公司,300015.XSHE,2010-12-31,年度分红,2011-04-08,10派1.5元(含税),26700.0,2011-05-07,10派1.5元(含税),26700.0,2011-05-10,10派1.5元(含税),26700.0,,,1.5,,,,,,,4005.0,2011-05-16,,2011-05-17,,,2011-05-17,,,,,26700.0,,,,,,,,,313002,实施方案,
2,6729,300008390,爱尔眼科医院集团股份有限公司,300015.XSHE,2011-06-30,中期分红,2011-08-08,10转增6股,26700.0,2011-08-24,10转增6股,26700.0,2011-08-27,10转增6股,26700.0,,6.0,,,,,,,16020.0,,2011-09-05,,2011-09-06,,,,,,2011-09-06,,26700.0,42720.0,7479.8575,11967.772,,2011-09-06,,,,313002,实施方案,
3,6730,300008390,爱尔眼科医院集团股份有限公司,300015.XSHE,2011-12-31,年度分红,2012-03-15,10派1.5元(含税),42720.0,2012-04-25,10派1.5元(含税),42720.0,2012-04-28,10派1.5元(含税),42720.0,,,1.5,,,,,,,6408.0,2012-05-07,,2012-05-08,,,2012-05-08,,,,,42720.0,,,,,,,,,313002,实施方案,
4,6731,300008390,爱尔眼科医院集团股份有限公司,300015.XSHE,2012-06-30,中期分红,2012-08-21,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,6732,300008390,爱尔眼科医院集团股份有限公司,300015.XSHE,2012-12-31,年度分红,2013-04-22,10派1元(含税),42720.0,2013-05-25,10派1元(含税),42720.0,2013-05-30,10派0.987411元(含税),43264.65,,,0.9874,,,0.938,,,,4271.9991,2013-06-05,,2013-06-06,,,2013-06-06,,,,,43264.65,,,,"2013-5-30：由于公司限制性股票激励计划的股份授予原因，公司总股本增至432,646,500股，相应分红方案变更为10派0.987411元(含税)",,,,,313002,实施方案,
6,6733,300008390,爱尔眼科医院集团股份有限公司,300015.XSHE,2013-06-30,中期分红,2013-08-26,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,6734,300008390,爱尔眼科医院集团股份有限公司,300015.XSHE,2013-12-31,年度分红,2014-03-22,10转增5股派1.5元(含税),43327.15,2014-04-26,10转增5股派1.5元(含税),43327.15,2014-05-09,10转增4.976030股派1.492809元(含税),43535.8531,,4.976,1.4928,,,1.4182,,,21663.5711,6499.0713,2014-05-14,,2014-05-15,,,2014-05-15,,,2014-05-15,,43535.8531,65199.4242,34881.8737,52239.1987,2014-05-09：因公司股份回购注销及股票期权第二期行权，分配股本基数和现金分红、股本分红已调整。,2014-05-15,,,,313002,实施方案,
8,6735,300008390,爱尔眼科医院集团股份有限公司,300015.XSHE,2014-06-30,中期分红,2014-08-15,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,6736,300008390,爱尔眼科医院集团股份有限公司,300015.XSHE,2014-12-31,年度分红,2015-03-31,10转增5股派1.5元(含税),65477.5618,2015-04-23,10转增5股派1.5元(含税),65477.5618,2015-05-29,10转增4.997973股派1.499392元(含税),65504.1118,,4.998,1.4994,,,1.4244,,,32738.7782,9821.6341,2015-06-03,,2015-06-04,,,2015-06-04,,,2015-06-04,,65504.1118,98242.89,51969.7928,77944.1549,2015-05-29：分配股本基数由65477.5618万股变更为65504.1118万股；分红方案由10转增5股派1.5元(含税)变更为10转增4.997973股派1.499392元(含税)。,2015-06-04,,,,313002,实施方案,
