,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,163530,430002044,美年大健康产业控股股份有限公司,002044.XSHE,2010-06-30,,2010-08-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,163531,430002044,美年大健康产业控股股份有限公司,002044.XSHE,2010-12-31,年度分红,2011-03-29,10转增3.8股派0.5元(含税),16250.0,2011-04-30,10转增3.8股派0.5元(含税),16250.0,2011-05-11,10转增3.8股派0.5元(含税),16250.0,,3.8,0.5,,,,,,6175.0,812.5,2011-05-17,,2011-05-18,,,2011-05-18,,,2011-05-18,,16250.0,22425.0,11797.5,16280.55,,2011-05-18,,,,313002,实施方案,
2,163532,430002044,美年大健康产业控股股份有限公司,002044.XSHE,2011-06-30,中期分红,2011-08-30,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,163533,430002044,美年大健康产业控股股份有限公司,002044.XSHE,2011-12-31,年度分红,2012-03-10,10派1元(含税),22425.0,2012-04-13,10派1元(含税),22425.0,2012-06-01,10派1元(含税),22425.0,,,1.0,,,,,,,2242.5,2012-06-07,,2012-06-08,,,2012-06-08,,,,,22425.0,,,,,,,,,313002,实施方案,
4,163534,430002044,美年大健康产业控股股份有限公司,002044.XSHE,2012-06-30,中期分红,2012-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,163535,430002044,美年大健康产业控股股份有限公司,002044.XSHE,2012-12-31,年度分红,2013-04-10,10派2元(含税),22425.0,2013-05-02,10派2元(含税),22425.0,2013-05-04,10派2元(含税),22425.0,,,2.0,,,1.9,,,,4485.0,2013-05-10,,2013-05-13,,,2013-05-13,,,,,22425.0,,,,,,,,,313002,实施方案,
6,163536,430002044,美年大健康产业控股股份有限公司,002044.XSHE,2013-06-30,中期分红,2013-08-29,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,163537,430002044,美年大健康产业控股股份有限公司,002044.XSHE,2013-12-31,年度分红,2014-04-25,10派0.5元(含税),22425.0,2014-05-17,10派0.5元(含税),22425.0,2014-06-26,10派0.5元(含税),22425.0,,,0.5,,,0.475,,,,1121.25,2014-07-01,,2014-07-02,,,2014-07-02,,,,,22425.0,,,,,,,,,313002,实施方案,
8,163538,430002044,美年大健康产业控股股份有限公司,002044.XSHE,2014-06-30,中期分红,2014-08-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,163539,430002044,美年大健康产业控股股份有限公司,002044.XSHE,2014-12-31,年度分红,2015-02-27,10派0.2元(含税),22425.0,2015-04-30,10送2.4股派0.8元（含税）,22425.0,2015-05-27,10送2.4股派0.8元（含税）,22425.0,2.4,,0.8,,,0.64,,5382.0,,1794.0,2015-06-02,,2015-06-03,,,2015-06-03,,2015-06-03,2015-06-03,,22425.0,27807.0,22410.0,27788.4,"2015-04-30：原董事会分配预案“10派0.2元(含税)”未获股东大会表决通过。
2015-04-21：本公司股东株式会社飞马日本和南通友谊实业有限公司提出‘10送2.4股派0.8元（含税）’临时利润分配方案。",,,,,313002,实施方案,
