,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,137710,420600812,华北制药股份有限公司,600812.XSHG,2010-06-30,,2010-08-21,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,137711,420600812,华北制药股份有限公司,600812.XSHG,2010-12-31,年度分红,2011-04-01,不分配不转增,,2011-06-24,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
2,137712,420600812,华北制药股份有限公司,600812.XSHG,2011-06-30,中期分红,2011-08-27,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,137713,420600812,华北制药股份有限公司,600812.XSHG,2011-12-31,年度分红,2012-04-28,不分配不转增,,2012-06-27,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
4,137714,420600812,华北制药股份有限公司,600812.XSHG,2012-06-30,中期分红,2012-08-25,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,137715,420600812,华北制药股份有限公司,600812.XSHG,2012-12-31,年度分红,2013-04-10,10股派0.37元(含税),137857.7558,2013-06-21,10股派0.37元(含税),137857.7558,2013-08-08,10股派0.37元(含税),137857.7558,,,0.37,,,0.3515,,,,5100.737,2013-08-13,,2013-08-14,,,2013-08-19,,,,,137857.7558,,,,,,,,,313002,实施方案,
6,137716,420600812,华北制药股份有限公司,600812.XSHG,2013-06-30,中期分红,2013-08-22,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,137717,420600812,华北制药股份有限公司,600812.XSHG,2013-12-31,年度分红,2014-04-12,不分配不转增,,2014-06-28,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
8,137718,420600812,华北制药股份有限公司,600812.XSHG,2014-06-30,中期分红,2014-08-16,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,137719,420600812,华北制药股份有限公司,600812.XSHG,2014-12-31,年度分红,2015-04-22,不分配不转增,,2015-05-20,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313003,股东大会预案,
10,137720,420600812,华北制药股份有限公司,600812.XSHG,2015-06-30,中期分红,2015-08-19,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
11,137721,420600812,华北制药股份有限公司,600812.XSHG,2015-12-31,年度分红,2016-03-19,10派0.2元(含税),163080.4729,2016-05-13,10派0.2元(含税),163080.4729,2016-06-15,10派0.2元(含税),163080.4729,,,0.2,,,0.2,,,,3261.6095,2016-06-20,,2016-06-21,,,2016-06-21,,,,,163080.4729,,,,,,,,,313002,实施方案,
12,137722,420600812,华北制药股份有限公司,600812.XSHG,2016-06-30,中期分红,2016-08-20,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
13,137723,420600812,华北制药股份有限公司,600812.XSHG,2016-12-31,年度分红,2017-03-18,10派0.2元(含税),163080.4729,2017-06-29,10派0.2元(含税),163080.4729,2017-08-19,10派0.2元(含税),163080.4729,,,0.2,,,0.2,,,,3261.6095,2017-08-24,,2017-08-25,,,2017-08-25,,,,,163080.4729,,,,,,,,,313002,实施方案,
14,137724,420600812,华北制药股份有限公司,600812.XSHG,2017-06-30,中期分红,2017-08-12,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
15,43844,420600812,华北制药股份有限公司,600812.XSHG,2017-12-31,年度分红,2018-03-31,10派0.1元(含税),163080.4729,2018-06-23,10派0.1元(含税),163080.4729,2018-08-10,10派0.1元(含税),163080.4729,,,0.1,,,0.1,,,,1630.8047,2018-08-16,,2018-08-17,,,2018-08-17,,,,,163080.4729,,,,,,,,,313002,实施方案,
16,165083,420600812,华北制药股份有限公司,600812.XSHG,2018-06-30,中期分红,2018-08-10,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
17,169356,420600812,华北制药股份有限公司,600812.XSHG,2018-12-31,年度分红,2019-03-23,10派0.3元(含税),163080.4729,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
