,id,company_id,company_name,code,report_date,bonus_type,board_plan_pub_date,board_plan_bonusnote,distributed_share_base_board,shareholders_plan_pub_date,shareholders_plan_bonusnote,distributed_share_base_shareholders,implementation_pub_date,implementation_bonusnote,distributed_share_base_implement,dividend_ratio,transfer_ratio,bonus_ratio_rmb,bonus_ratio_usd,bonus_ratio_hkd,at_bonus_ratio_rmb,exchange_rate,dividend_number,transfer_number,bonus_amount_rmb,a_registration_date,b_registration_date,a_xr_date,b_xr_baseday,b_final_trade_date,a_bonus_date,b_bonus_date,dividend_arrival_date,a_increment_listing_date,b_increment_listing_date,total_capital_before_transfer,total_capital_after_transfer,float_capital_before_transfer,float_capital_after_transfer,note,a_transfer_arrival_date,b_transfer_arrival_date,b_dividend_arrival_date,note_of_no_dividend,plan_progress_code,plan_progress,bonus_cancel_pub_date
0,6302,300008010,深圳信立泰药业股份有限公司,002294.XSHE,2010-06-30,,2010-08-03,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
1,6303,300008010,深圳信立泰药业股份有限公司,002294.XSHE,2010-12-31,年度分红,2011-03-22,10转增6股派6元(含税),22700.0,2011-04-25,10转增6股派6元(含税),22700.0,2011-04-26,10转增6股派6元(含税),22700.0,,6.0,6.0,,,,,,13620.0,13620.0,2011-04-29,,2011-05-03,,,2011-05-03,,,2011-05-03,,22700.0,36320.0,5699.85,9119.76,,2011-05-03,,,,313002,实施方案,
2,6304,300008010,深圳信立泰药业股份有限公司,002294.XSHE,2011-06-30,中期分红,2011-08-23,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
3,6305,300008010,深圳信立泰药业股份有限公司,002294.XSHE,2011-12-31,年度分红,2012-03-20,10转增2股派4.5元(含税),36320.0,2012-04-21,10转增2股派4.5元(含税),36320.0,2012-04-26,10转增2股派4.5元(含税),36320.0,,2.0,4.5,,,,,,7264.0,16344.0,2012-05-03,,2012-05-04,,,2012-05-04,,,2012-05-04,,36320.0,43584.0,9119.76,10943.712,,2012-05-04,,,,313002,实施方案,
4,6306,300008010,深圳信立泰药业股份有限公司,002294.XSHE,2012-06-30,中期分红,2012-08-14,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
5,6307,300008010,深圳信立泰药业股份有限公司,002294.XSHE,2012-12-31,年度分红,2013-03-26,10转增5股派7元(含税),43584.0,2013-04-20,10转增5股派7元(含税),43584.0,2013-05-03,10转增5股派7元(含税),43584.0,,5.0,7.0,,,6.65,,,21792.0,30508.8,2013-05-08,,2013-05-09,,,2013-05-09,,,2013-05-09,,43584.0,65376.0,19132.212,28698.318,,2013-05-09,,,,313002,实施方案,
6,6308,300008010,深圳信立泰药业股份有限公司,002294.XSHE,2013-06-30,中期分红,2013-08-20,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
7,6309,300008010,深圳信立泰药业股份有限公司,002294.XSHE,2013-12-31,年度分红,2014-03-25,10派6元(含税),65376.0,2014-04-19,10派6元(含税),65376.0,2014-04-29,10派6元(含税),65376.0,,,6.0,,,5.7,,,,39225.6,2014-05-06,,2014-05-07,,,2014-05-07,,,,,65376.0,,,,,,,,,313002,实施方案,
8,6310,300008010,深圳信立泰药业股份有限公司,002294.XSHE,2014-06-30,中期分红,2014-08-19,不分配不转增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313001,董事会预案,
9,6311,300008010,深圳信立泰药业股份有限公司,002294.XSHE,2014-12-31,年度分红,2015-03-25,10转增6股派7元(含税),65376.0,2015-04-16,10转增6股派7元(含税),65376.0,2015-04-17,10转增6股派7元(含税),65376.0,,6.0,7.0,,,6.65,,,39225.6,45763.2,2015-04-23,,2015-04-24,,,2015-04-24,,,2015-04-24,,65376.0,104601.6,28698.462,45917.5392,,2015-04-24,,,,313002,实施方案,
